id,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
shizuoka__kakegawa-kana__kakegawa,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__kawane-honcho-kana__kawane-honcho,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__keyhole-kana__kagiana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__kikugawa-makinohara-kana__chikawa-gawa-makino-hara,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__kiriyama-kana__kiriyama____1981-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__koshikihei-kana__koshikidaira____2016-09-28,0.0,0.0,0.0,0.52417794971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__mariyo-kana__asilo,0.998065764023,0.998065764023,0.998065764023,0.601547388781,0.998065764023,0.0,0.0,0.0,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0
shizuoka__matsuzaki-kana__matsuzaki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__mikagaoka__mikakebi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__mikura-kana__mikura,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__mikura-kana__mikura____1978-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__mishima-kana__mishima,1.0,1.0,1.0,0.599613152805,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
shizuoka__mt-fuji__fujisan,1.0,0.996131528046,0.996131528046,0.0,0.139264990329,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
shizuoka__omaezaki-kana__omaezaki,1.0,1.0,1.0,0.452611218569,1.0,0.0,0.0,0.0,1.0,0.992263056093,1.0,0.992263056093,1.0,0.0
shizuoka__oyama-kana__ooyama____1991-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__sakuma-kana__sakuma,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
shizuoka__shimada-kana__shimada____1978-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__shimizu-kana__shimizu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__shiraito-kana__shiright,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__shizuoka-airport-kana__shizuoka-kukou,0.990328820116,0.990328820116,0.990328820116,0.990328820116,0.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
shizuoka__shizuoka-kana__shizuoka,1.0,1.0,1.0,0.539651837524,1.0,1.0,0.0,0.00386847195358,1.0,1.0,1.0,1.0,1.0,1.0
shizuoka__takaneyama-kana__takanesanes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__tenryu-kana__tenryu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__tohi-kana__toy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__umeokeshima-kana__umegasima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__yukeshima-kana__yugashima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__ashikaga-kana__ashkaga,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__ashio-kana__asio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__furari-kana__ikari,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95164410058,0.0,0.0,0.0,0.0,0.0
tochigi__hachijiyama-kana__yamizosan____2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__happo-hara-kana__happougahara____2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__imaichi-kana__imaichi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.972920696325,0.0,0.0,0.0,0.0,0.0
tochigi__kanuma-kana__kanuma,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.99419729207,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
tochigi__karasuyama-kana__karasuyama____2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__kuroda-wara-kana__crodawala____1977-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__kuroiso-kana__croiso,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
tochigi__kuzuu-kana__kuzu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__mokaoka__mooka,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
tochigi__mt-fujiyama__hosaiysan____2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__nasu-kogen-kana__nascogens,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
tochigi__nasu-osani-kana__nascalayama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
tochigi__okunikko-nikko-kana__okuniko-nikko,1.0,1.0,1.0,0.733075435203,1.0,0.0,0.247582205029,0.139264990329,0.996131528046,0.990328820116,1.0,0.990328820116,0.0,0.0
tochigi__otawara-kana__ohtawara,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
tochigi__oyama-kana__oyama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
tochigi__sano-kana__sano,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
tochigi__shioya-kana__shioya,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
tochigi__taba-kana__drove,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.932301740812,0.0,0.0,0.0,0.0,0.0
tochigi__takanezawa-kana__takanezawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__tochigi-kana__tocheigi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tochigi__utsunomiya-kana__utsunomiya,1.0,1.0,1.0,0.574468085106,1.0,1.0,0.0309477756286,0.0174081237911,1.0,1.0,1.0,1.0,1.0,1.0
tokushima__asahimaru-kana__asahimar____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__eta-mountain-kana__ehayama____1978-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__fukuhara-asahi-kana__fukuhara-asahi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__gamasuda-kana__camoda,1.0,1.0,1.0,0.99419729207,0.996131528046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokushima__haiyang-kana__NONE,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokushima__hakubuki-kana__anabuki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
tokushima__hiwasa-kana__hiasa,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokushima__ikeda-kana__ikeda,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
tokushima__kenzan-kana__turgisan____2001-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__kinoshita-katakana__kito,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
tokushima__kyoto-kana__kyoho,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
tokushima__oyamadera-kana__taisangji____2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__shishinakana__shishikui____2009-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__solder-kana__solder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__taiyujijiyama-kana__tyu-ryuji-yama____2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokushima__tokushima-kana__tokushima,1.0,1.0,1.0,0.562862669246,1.0,0.0,0.0135396518375,0.00193423597679,1.0,1.0,1.0,1.0,1.0,1.0
tokyo__aogashima-kana__aogashima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__chichijima-kana__loch-tema,1.0,1.0,1.0,0.748549323017,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
tokyo__chofu-kana__NONE____1976-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__edogawa-seaside-kana__edgawawinkai,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokyo__fuchu-kana__fuku,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
tokyo__hachijojima-kana__hachijyoyo,1.0,1.0,1.0,0.733075435203,1.0,0.0,0.0,0.0,1.0,0.990328820116,1.0,0.990328820116,1.0,0.0
tokyo__hachioji-kana__hachi-auji,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokyo__hahajima-kana__ha-hajima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__haneda-kana__haneda,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tokyo__kozushima-kana__koutushima,0.99419729207,0.99419729207,0.99419729207,0.99419729207,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
tokyo__kozushima-kana__koutushima____2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__minami-torijima-kana__minami-tricima,1.0,1.0,1.0,0.756286266925,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
tokyo__miyake-izu-kana__miyakiesz____2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__miyake-tsubota-kana__miyakejobota,0.996131528046,0.99419729207,0.99419729207,0.996131528046,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
tokyo__miyakejima-aki-kana__miyakejimaako____2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__miyakejima-kana__miyakejima,1.0,1.0,1.0,0.574468085106,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
tokyo__nerima-kana__nerima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
tokyo__niijima-kana__nijima,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
tokyo__niijima-kana__nijima____2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__ogouchi-kana__ogouchi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.976789168279,0.0,0.0,0.0,0.0,0.0
tokyo__ome-kana__NONE,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
tokyo__oshima-izumi-kana__oshimazensen____2016-11-30,0.0,0.0,0.0,0.646034816248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__oshima-kana__oshima,1.0,1.0,1.0,0.518375241779,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
tokyo__oshima-kitanoyama-kana__oshima-kitano-yama,0.992263056093,0.992263056093,0.992263056093,0.996131528046,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
tokyo__oshima-sakishigi-northern-latitude__NONE____2016-11-30,0.0,0.0,0.0,0.646034816248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__oshima-temporary-kana__oshima-rinji____2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__ozawa-kana__ozawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__setagaya-kana__setagaya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__tokyo-kana__tonokyo,1.0,1.0,1.0,0.518375241779,1.0,1.0,0.00773694390716,0.00193423597679,1.0,0.998065764023,1.0,0.998065764023,1.0,1.0
tokyo__toshima-kana__toshima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyo__yae-tagahara-kana__yae-migahara,0.992263056093,0.992263056093,0.992263056093,0.992263056093,0.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
tottori__aoya-kana__aoya,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tottori__border-kana__sakai,1.0,1.0,1.0,0.702127659574,1.0,0.0,0.0618955512573,0.036750483559,1.0,0.996131528046,1.0,0.996131528046,1.0,0.0
tottori__chaya-kana__chaya,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.94003868472,0.0,0.0,0.0,0.0,0.0
tottori__chizu-kana__tiz,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.961315280464,0.0,0.0,0.0,0.0,0.0
tottori__eza-kana__shrimp,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__hikyama-kana__koyama,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tottori__iwai-kana__iwai,0.99419729207,0.99419729207,0.99419729207,1.0,0.998065764023,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
tottori__kano-kana__shikano,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__kogetsuyama-kana__kotoyama____1981-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__kurayoshi-kana__crayoyce,1.0,1.0,1.0,1.0,0.996131528046,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
tottori__nichinan-kana__nichinan____1978-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__oyama-kana__daisen,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.992263056093,0.992263056093,0.0,0.0,0.0,0.0,0.0,0.0
tottori__rei-ishiyama-kana__reysexan____1981-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__saji-kana__saji,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__sekigane-kana__shikigane,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__shiozu-kana__shiatsu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tottori__sugawarahara-kana__sgetawara____1981-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__tottori-cana__totori,1.0,1.0,1.0,0.711798839458,1.0,0.0,0.1083172147,0.0444874274662,1.0,0.996131528046,1.0,0.996131528046,1.0,1.0
tottori__wakana-cherry-tree__wakasa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tottori__yonago-kana__jonago,1.0,1.0,1.0,0.630560928433,1.0,0.0,0.0812379110251,0.0522243713733,1.0,1.0,1.0,1.0,1.0,0.0
toyama__akigashima-kana__akigashima,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
toyama__asahi-kana__asahi,1.0,1.0,1.0,0.980657640232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
toyama__fushiki-kana__fushiki,1.0,1.0,1.0,0.742746615087,0.998065764023,0.0,0.133462282398,0.0812379110251,0.243713733075,1.0,1.0,1.0,1.0,0.0
toyama__gokayama-kana__gokayama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__himi-kana__himi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.976789168279,0.0,0.0,0.0,0.0,0.0
toyama__hirakana__tyra____2004-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__hosoo-pass-kana__little-horse-cotton____1983-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__inariya-kana__inotani,0.0,0.0,0.0,1.0,0.0,0.0,0.984526112186,0.984526112186,0.0,0.0,0.0,0.0,0.0,0.0
toyama__kana-izawa-kana__kareizawa____1983-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__kotani-kana__otani____1983-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__launch-kana__kamiichi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.866537717602,0.0,0.0,0.0,0.0,0.0
toyama__nanto-takamiya-kana__nantes-takamiya,0.990328820116,0.990328820116,0.990328820116,0.996131528046,1.0,0.0,0.0,0.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
toyama__oyama-kana__ooyama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__subdivided-kana__hosoir____1996-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__tateyama-ashigaki-katakana__tateyama-ashikura,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__tateyama-kana__tatoyama____2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__tonami-kana__tonami,1.0,1.0,1.0,0.996131528046,1.0,0.0,1.0,1.0,0.976789168279,0.0,0.0,0.0,0.0,0.0
toyama__toyama-kana__toyama,1.0,1.0,1.0,0.752417794971,1.0,1.0,0.147001934236,0.0851063829787,1.0,0.992263056093,1.0,0.992263056093,1.0,1.0
toyama__unazuki-kana__unazuki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__unazuki-kana__unazuki____1978-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__uozu-kana__wuzu,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
toyama__valley-folding-kana__tanioli____1983-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toyama__yao-kana__yatsu,1.0,1.0,1.0,0.998065764023,1.0,0.0,0.0,0.0,0.957446808511,0.0,0.0,0.0,0.0,0.0
wakayama__gobo-kana__burdock____1999-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__hikawagawa-kana__hikigawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__iwade-kana__iwade____1979-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__kagawa-kana__irokawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__kagiri-kana__katsuragi,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
wakayama__katsuragiyama-kana__katsuragi-sun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__kawabe-kana__kawabe,1.0,1.0,1.0,1.0,0.988394584139,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
wakayama__konomiya-konoma__honghu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__koyasan-kana__kouyasan,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
wakayama__kurisugawa-kana__krisgawa,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
wakayama__mt-gamadanama__gomadanzan,0.0,0.0,0.0,0.967117988395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__nanki-shirahama-kana__nanxirahama,0.99419729207,0.99419729207,0.99419729207,0.99419729207,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
wakayama__nishikawa-kana__nishikawa,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
wakayama__ryujin-kana__ryu-jin,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.988394584139,0.0,0.0,0.0,0.0,0.0
wakayama__shimizu-kana__shimizu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
wakayama__shingu-katakana__shingu,1.0,1.0,1.0,0.99419729207,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wakayama__shionomisaki-kana__shionomisaki,1.0,1.0,1.0,0.506769825919,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
wakayama__shirahama-kana__shirahama____2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__tomo-keshima-kana__tomogashima,0.984526112186,0.984526112186,0.984526112186,0.998065764023,0.99419729207,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
wakayama__torake-peak-kana__tragaminesca____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wakayama__wakayama-kana__wakayama,1.0,1.0,1.0,0.558994197292,1.0,0.0,0.0116054158607,0.00386847195358,1.0,1.0,1.0,1.0,1.0,1.0
wakayama__yuasa-kana__yuasa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__arasawa-kana__alasawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__atsutake-kettle__atsumidake____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__chokaiyama-kana__chow-kaishan____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__combing-kana__kushi-biki,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__final-head-pot-kana__sasunabe,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.920696324952,0.0,0.0,0.0,0.0,0.0
yamagata__ginzan-kana__ginzan____2005-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__hamanaka-kana__hamanaka,0.99419729207,0.99419729207,0.99419729207,0.943907156673,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
yamagata__hayama-kana__hayama____1984-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yamagata__higashine-kana__higacine,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
yamagata__hijiori-kana__hizaori,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.912959381044,0.0,0.0,0.0,0.0,0.0
